stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,wheelchair_boarding,stop_url,trip_id,route_id,service_id,trip_headsign,block_id,shape_id,wheelchair_accessible,arrival_time,departure_time,stop_sequence,pickup_type,drop_off_type
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315966-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,05:58:00,05:58:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315968-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,06:29:00,06:29:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315970-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,07:02:00,07:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315972-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,07:31:00,07:31:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315974-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,08:07:00,08:07:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315976-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,08:43:00,08:43:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315978-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,09:24:00,09:24:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315981-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,10:02:00,10:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315983-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,10:42:00,10:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315985-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,11:12:00,11:12:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315987-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,11:42:00,11:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315988-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,12:12:00,12:12:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315990-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,12:42:00,12:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315991-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1205,80004,1,13:22:00,13:22:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315993-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1205,80004,1,14:02:00,14:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315995-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1205,80004,1,14:42:00,14:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6315998-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,15:11:00,15:11:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316000-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,15:41:00,15:41:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316002-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,16:09:00,16:09:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316004-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,16:44:00,16:44:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316006-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,17:17:00,17:17:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316008-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,17:46:00,17:46:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316009-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,18:15:00,18:15:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316013-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1206,80004,1,18:42:00,18:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6316014-MAR13-Multi-Weekday-01,8-61,MAR13-Multi-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1204,80004,1,05:25:00,05:25:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530858-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,05:58:00,05:58:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530858-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,05:58:00,05:58:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530860-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,06:29:00,06:29:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530860-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,06:29:00,06:29:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530862-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,07:02:00,07:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530862-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,07:02:00,07:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530864-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,07:31:00,07:31:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530864-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,07:31:00,07:31:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530866-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,08:07:00,08:07:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530866-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,08:07:00,08:07:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530868-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,08:43:00,08:43:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530868-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,08:43:00,08:43:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530870-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,09:24:00,09:24:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530870-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,09:24:00,09:24:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530873-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,10:02:00,10:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530873-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,10:02:00,10:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530875-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,10:42:00,10:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530875-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,10:42:00,10:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530877-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,11:12:00,11:12:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530877-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,11:12:00,11:12:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530879-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,11:42:00,11:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530879-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,11:42:00,11:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530880-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,12:12:00,12:12:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530880-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,12:12:00,12:12:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530882-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,12:42:00,12:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530882-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1190,80004,1,12:42:00,12:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530883-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,13:22:00,13:22:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530883-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,13:22:00,13:22:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530885-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,14:02:00,14:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530885-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,14:02:00,14:02:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530887-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,14:42:00,14:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530887-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,14:42:00,14:42:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530890-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,15:11:00,15:11:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530890-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,15:11:00,15:11:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530892-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,15:41:00,15:41:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530892-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,15:41:00,15:41:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530894-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,16:09:00,16:09:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530894-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,16:09:00,16:09:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530896-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,16:44:00,16:44:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530896-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,16:44:00,16:44:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530898-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,17:17:00,17:17:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530898-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,17:17:00,17:17:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530900-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,17:46:00,17:46:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530900-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,17:46:00,17:46:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530901-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,18:15:00,18:15:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530901-MAY13-MVS-BUS-Weekday-02,8-62,MAY13-MVS-BUS-Weekday-02,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,18:15:00,18:15:00,13,0,0
13253,"Franklin Av E & 26 Av S","Near side W",  44.962799, -93.234451,"Franklin Av E",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13253,6530905-MAY13-MVS-BUS-Weekday-01,8-62,MAY13-MVS-BUS-Weekday-01,"West 8  Franklin Av / Univ Av / Franklin Sta",1191,80004,1,18:42:00,18:42:00,13,0,0
